height,rnd
162717,148115326035548822965044046088589867148
162718,310182310793113804213025293369813262153
162719,309618864937798837021262742593465193789
162720,311028470414074212315145319432562436555
162721,166315656715492070927074647796732239400
162722,11686576932964791143577765618829365447
162723,158972972624176492984955120577322369060
162724,266406149930655062987750137693515268533
162725,60306969127126981158183409206207866381
162726,254900377076798397419550718288988978408
162727,292284135814233660533206123548486983839
162728,183146582095517306788601208525726096497
162729,323206512622656759654736682608410570024
162730,287668754245456586205932593671823962422
162731,241469485299800421273148334237039949181
162732,36961045235771963451341805472859560783
162733,322763864820334779363959573433707010369
162734,52281180655661076403669585401345877969
162735,304277894948972463943367932945733341423
162736,334074427499372453179944486232681119227
162737,258848734660519293006667309857388983789
162738,26071958642705208173057376611193470059
162739,273646955724089027239746405177359048342
162740,74300909363508597469972494687735157192
162741,310086114858976678404564359175856504037
162742,297375786486534859703078536662555661840
162743,35894910700016262508412444763210199873
162744,108911190815666696727904215014698682665
162745,293156165099304405142905098751003064982
162746,215365570475302977693946369694334806673
162747,277293880637963458920046136061096869590
162748,274246984894419864964066614354309701320
162749,65946353903142101780645329226452169282
162750,245602084812786290175123898672043734437
162751,285099446697832311098275463142908325904
162752,129717612101678053411337472325016703056
162753,42535158795053320022096809816888375950
162754,267532164173604520501135256267216660811
162755,12970421356600247265779776087498172775
162756,136055995116953231959056591020923558101
162757,190601815593842111515664633570077562527
162758,174240421214349283752813621221462283718
162759,192430469544518336430673367530720343578
162760,157372068429722418751316771327743428574
162761,125679926530413749655136707000275119488
162762,211992733478446765629997558978550609444
162763,105201480108871553200246888321670273361
162764,77965723690243491271997234278561812023
162765,221770829995166559260116020709087387774
162766,215141357552356478403713213723203860245
162767,45659436911255348194432406512169623401
162768,144297885150640176623890010126332079540
162769,252719792198457539291809587740778615702
162770,327553258791855881349578884152475303027
162771,99913488505469168323327326506585370491
162772,138850727920256925611185080478948811876
162773,330199784639178216880065973387805159848
162774,144423286539153929595441231458228661386
162775,134664011851911955443109220601801135178
162776,82211925738387486654250860117287556740
162777,42948976819922910662487224603461605134
162778,160831506743534887429184834244632427371
162779,152177500002855255739840121478549463880
162780,321430304751598510084645160622399210347
162781,233324488014212180133078998277336201931
162782,217476727701458040729486008266422292375
162783,161574122958276527401821328744298963207
162784,193952867672474053946965523993168162524
162785,222649894516302945428779487672458558914
162786,25622587989553485180825918143660248797
162787,221427235634433929091975762633067340503
162788,106394734092786720801973106607357523285
162789,174572841179963256419290220007418794892
162790,145888837108891163356623823677476262579
162791,8745799559981785768195247467699474465
162792,167247693245810926695592446674119543135
162793,114089301422257790122994835545850808775
162794,196811492423871038067766057648722111618
162795,118308305716505042106660905590168686307
162796,327647780773772785290401265268220969013
162797,33120983201631076672777460419813746938
162798,277583477161147278418165927077969446658
162799,128595763403201152262722678566406366968
162800,216181825243719883694863548813281259100
162801,115365828774921935987600920863290545483
162802,197840547246090009858564067140656082614
162803,257583208886364796708505070616894948286
162804,61636754235359046410135244169827579579
162805,38269729672507187518800593549044319448
162806,208428187382860821919060473637490719700
162807,134808994684794083937495127559193102548
162808,157875845858897024872043747043136901623
162809,249593236539616310704455875998678464616
162810,209512337157298706645577563466601964286
162811,92068120463775859710245497833146911734
162812,245174893455026476653827778590203350641
162813,234573505657615173966097599543763053322
162814,181482001881408384411718791523120673856
162815,102412880805955756520834956963960881354
162816,292189480504417584640036789805162094931
162817,291784597598563530715721272650811288241
162818,176353735180276434938205078343328368492
162819,65011340968883934154435725479367242392
162820,221883319480255689045601798061170469714
162821,244534787164942122636626946031701846640
162822,87674229809171999335048207725329773406
162823,276114612714998641022224441223395078536
162824,283032143874830625738207635022087322688
162825,323795622855880609279127254477845986145
162826,109183864875982795461220052220460434149
162827,133609033566158836538450237312438615443
162828,159245210177065323880021916426664128063
162829,77174318247751343359095176871906826420
162830,192564624466143665301090091897058298571
162831,112981474733571298450016847334727735489
162832,301182232828482939664835215784935821859
162833,32444711889198244510103266295610588322
162834,170889305397495228270577828188217540746
162835,159503401461734391167872405657324365196
162836,317121984917015460877794324289287904652
162837,273100780118951967611624315076994849559
162838,261943764252385894994627989602834133302
162839,330237183346070617498322351783329582774
162840,19824986564726961047123293508374087166
162841,114473428026786116372350573108657209048
162842,161118142860363906686431919528219116461
162843,142892791663318354193643577177182537371
162844,225171497932154054973782455341077512560
162845,66797419439651850268820676770110911935
162846,2474100039588876149016676422188256207
162847,107121274273024126269624570380632897023
162848,244211760504433542334845087806012870181
162849,310561507449691186920323229965664742891
162850,291167290594665502077126751071038683851
162851,278641103482359372970029274340593797279
162852,50417981167315829394311385295372152756
162853,101992152217139974622448079961136916802
162854,110596421161237928777190771826256329063
162855,292952994299768338475618439769018167970
162856,328291588974357615694230009685496546557
162857,59177952502223054152236613756553242367
162858,160057737605906089701364475671208673126
162859,103403695868373737222996468263207609398
162860,236188704690868471531018300022869680765
162861,308811844461223106408682480419154861229
162862,322557476694697238874628446020256771976
162863,184112600968695435690918272870487187601
162864,165235976351820266789695181396266684826
162865,285931967242317131250930742815733828864
162866,296127659687052694328236072566246868537
162867,238872393251882776526862994997054145158
162868,102645945151479429654759897836184517101
162869,44925024105187975664431252150123318645
162870,246044741541789361236160982422101283759
162871,141471170547383610005657182652250084275
162872,216075068383829947954796655342123327183
162873,269537674842850070629277568478181928936
162874,43576118534124396096642855320303864678
162875,190789474745698672388066554972837672014
162876,296888307002105057244374909526285174381
162877,171724159717777262664394056044077672658
162878,299329874204100281229032440575655323505
162879,175672536078186228193294358426583305894
162880,264823404367871922384511435195800441355
162881,169930574030292345437172481250261567374
162882,323801011439170194055707290675348156344
162883,224272777651541871127530740818666071402
162884,229591121739917549090648478808053602354
162885,209768453336193285607678699572448950829
162886,217029745900073571092603884548645321559
162887,70516185227075208256387623802296370891
162888,101162469306511336613768482319564603260
162889,45567894460913330509400134903185771998
162890,245581150747465454197235759717335722013
162891,25571604556269046900984705349055655809
162892,157283668741623805725699081288760510482
162893,11649531591263865838065806885325016681
162894,208380553219510500965764139497634476631
162895,199018429454251275833573468278372210786
162896,206001963480978348051730583924939206021
162897,175914572902835721610136884922280437038
162898,262334906341656810280835154639230401613
162899,124458714123557339435967402967323223236
162900,162851457643748443229910847791116002378
162901,178202669193722339261824042049422949412
162902,286650634011978584440811741710488549399
162903,301854883713497766685988219423829191873
162904,204250126137187218389257283009415744376
162905,109715624865874148600556649433769477229
162906,221881070449612605156251715516687542392
162907,226598014689257963977328785949633244179
162908,154789476823623316614740213534472505964
162909,38964182176121122464705414390140095754
162910,165615593126202172816845989073309439120
162911,103724561576808982769019468285921022074
162912,65882347407193965438533575571931391643
162913,327356325341554935367612059116924103357
162914,150105395762858817036883147846425077488
162915,241954663721177217827273164223019333634
162916,158931784176885903865110025275426287998
162917,137625588242122115991699749263172527992
162918,117307793640787658712319419716607686477
162919,241723692589581185177171918022500775093
162920,279343447954926782319846191491344266553
162921,200802506551353433415464289292902161475
162922,27660868746199854868359031061292230967
162923,221132489622591333690452490273762621376
162924,219055549387269611617954797058940599741
162925,37803119958124393733395558151075956258
162926,204095888634401361736452539049161293208
162927,134066332182900691507082643094743010
162928,75174758581067258937022199841548322693
162929,313615715348639189025329317330196885590
162930,320663220866920454459492694578773447534
162931,40559317795729406368149308117179511765
162932,194979837352078641658522132241981101611
162933,254690699442477916474721313336752444749
162934,265336011384061643626166623381370382895
162935,106600383882701541390622721690708578902
162936,36738877189849153594180698496022495411
162937,112581001137383968831110077759531593066
162938,224619848282887375677469550022499886260
162939,253470223861179981986941091934423269779
162940,184125083846968518605822060358916789816
162941,292703662953020676456686313199291105031
162942,279682695787163237634274726490162422001
162943,245410696364086250060414152052175361333
162944,29544599343409204958666159510373362136
162945,89713227593294950416691730682328065047
162946,19162571478180327792780018584558907399
162947,94277798449589363691214113524937852601
162948,41743759584018389143999255122379071796
162949,176627255401361506407294541831827951068
162950,338749724779203208609828548436434652495
162951,143887376106661338925393303873568043967
162952,193267034346053109555587825781954371079
162953,298407492194039051452503217039277821681
162954,233219309862629566196381092472674178135
162955,10660684867578884718751753332973738592
162956,151421911671383922024107392448001389243
162957,75369724056199033739027797566218721603
162958,135252376242990291378261876211171198284
162959,51714123293570637468470519373058711238
162960,333117042032116403904219505057026147483
162961,251823970605783189720817911769195561879
162962,165784371211657219057583978876148481872
162963,122477897872326432813475598145838084186
162964,245229846511930495141365736058399331091
162965,284049877525724660746758134344740950253
162966,315340940534905956304449077856661608210
162967,232974257555178691831575783771040283575
162968,84269167582275650786545601075047355129
162969,230352993083811490879682353804893924240
162970,217773217251126071604916554795095345170
162971,28411464937268853240330206418052917808
162972,314496450568868437620396981432535317053
162973,185308397321580907908816098766773475131
162974,175573822667212725359257180738949594017
162975,192157901796912762407149506396261581702
162976,97133050876008467415626594014057163150
162977,20312033564337828516196277175549518590
162978,288040702884028115424144436273439943372
162979,142081043966955261729575998868948656734
162980,61352096391432481134440519333315705127
162981,14418186882773956325465240770064142544
162982,133446456330409635090338363880501616731
162983,216694877906968254626017244318646775417
162984,328584956582299336143517629656145568797
162985,31400358168219780114273212104973358717
162986,133570335668649620462525432374418676971
162987,127122293490527570401614407712941582928
162988,23092502551595078415214346160479585522
162989,183395918075497309620156300041139900775
162990,30016285259963849439367888720556605613
162991,110677597542780261577064287493969109116
162992,98592602774298260699287132245673129165
162993,68670360939166217100684289765151546734
162994,280426317349294459600995326979054823471
162995,161183933654105699060357219101041843964
162996,277755350624337236533351599982507886540
162997,155988667477377923556658395663918794471
162998,4411524715195781189469270409037342422
162999,138350310223697279322825553465861170108
163000,184640368573250544326228491859895371066
163001,96136874633834174616257064013231520795
163002,249049209723636304505864003693823456806
163003,50505327601881852274560917760573573684
163004,226272329062682899460935536601170883374
163005,101522182635533696831275559114595594567
163006,113833322327970223430078188086223231551
163007,57320756691017195163446131543901435306
163008,294195363082973015541551761015180998914
163009,282292072131085414539883572040590449597
163010,2499233862545587944874875036170236939
163011,82759062611964133701565576076087717200
163012,21084860728021361748101633596842013589
163013,109945449540656195923645124930867160005
163014,321665441158292280011458327616932456522
163015,136300978694106994722974821847081466974
163016,103640704656310565485720510155970584041
163017,61316634144199122912410703773839069581
163018,218664490612050034465002927796354938978
163019,195222925419373886101980407554974158081
163020,105415687168515283057031642490301020557
163021,336118884210129182742005474478667622201
163022,145042496790185535673116511604811867733
163023,212291385099831018121929245927930241656
163024,5788698753847269736901572082266500190
163025,292752092453652707862170315084485332346
163026,320283099767698752237749344867582842468
163027,86582705539307456698788331730635442599
163028,155771651140636322901512074037346316219
163029,92040637689812479425665119514537466513
163030,179406752509437277335544244412171682684
163031,144370291614747489657036421014808055469
163032,243079307043615009020651419365533722389
163033,131714312987424495398191024414809897927
163034,323365223390377357356059568119415243261
163035,318312979403338332992868545791590997488
163036,232162912409489077762880106962492766849
163037,330466112837846175374161030312656796501
163038,67359494696353555395486043080044721344
163039,60423449123104065789285799297933640888
163040,295303991772961409676965702706409524659
163041,55196264843657084995639826243542152031
163042,15213147851346035437584974916973943903
163043,254414198830451247870222833912361068409
163044,21769428904234883633013151370684242281
163045,6669413734838020219212565359748141210
163046,217456318441138308790943827848652917924
163047,4999773271835151325132940316662957069
163048,143219589396617448790561317177666885988
163049,317136430305775650394836841952121374486
163050,273262077440887784657786316616488972726
163051,47126475189560100358349890686459355528
163052,193527275217664917704010709913873115588
163053,165008705788456670576527166993073322626
163054,176519753379128579112751884185492651171
163055,96516790542148575930396638658212718494
163056,144965436635020631336787581975605313713
163057,197851566836423518233706910378849840222
163058,74487833299622368197992084664673048848
163059,159867586280609387869934746464168490550
163060,129035329508817749536328327538911952518
163061,59692820022316963688120232714732833106
163062,177565583548809786268216087732821113807
163063,19651044622087771820137834705294753349
163064,29098955224692058687592265555123170660
163065,227530149450920869414178931977450778852
163066,201775369532410231180275681201692946835
163067,326319501718057125437421016866592554008
163068,333329459150214457258103004402659107913
163069,293791527761366191781488921608977632924
163070,36176690827627352367077024177038907673
163071,190409395156067969877537987145997753795
163072,321566892214131786739332217263802500505
163073,138317013697972001080774172203468056253
163074,24390610534373853146185598676940475776
163075,244871473847777066621500694314683339956
163076,16855917491260551364520619561166277137
163077,242308822796549246523550256484828744120
163078,181751586501001214399569111755068513855
163079,139592235880312066947577930870085493521
163080,258975482403597876621693669097989224512
163081,103697969059012916466403595351075429338
163082,61712611822241075798512308398927131850
163083,309284062510400512238840863557047298490
163084,254037632575671721078631481113180057859
163085,280606539046465502540757170623175324128
163086,85505681154264445341016212429475325863
163087,202713039657700589754607122980361886102
163088,290648632497126484993698365017189837270
163089,7360927918503727537887993717608921455
163090,305033865890111907293234131655879645366
163091,27966967181052847875005757435284780426
163092,308622577040895838580984475439558514791
163093,133712846849059948465523779294190071492
163094,99105031756314603985464890162628417450
163095,75179208066375141946523436086897861558
163096,124302032302822794426148175597086526149
163097,154740362764155281956923108271328283013
163098,282337560045420900223723714824629800695
163099,106066554464023062816498351711708942050
163100,270884259551096135545517064466583730445
163101,263102754376791003581718443638014349319
163102,326550548980143325593256944907171895997
163103,231561921179143455763211068478435645836
163104,51231842701803626207463919811421721086
163105,275430711588742510060328874107222310127
163106,175844102111311841579422233788316254909
163107,141338838750829251360476304771835962371
163108,76733227937346949075510055727758344173
163109,226728101343750158490250139179792610408
163110,156272786442700921723902491982778580851
163111,170562409323823411855090613820097286330
163112,28316285159615843056300096843749126547
163113,212017508709686883827047528965576570705
163114,308390568173424089975829910623845615122
163115,161662878636826331675699626155386953075
163116,108927089365770116618611269979408351179
163117,178156816734693408044542022735783224450
163118,34058490116162032948669191910036251593
163119,86920432301108103752185700420380240750
163120,21498985458987129759566561939497590460
163121,2577203649402910277062384935306714613
163122,92467694859255262814186997509457250380
163123,147381457073150070513117270283144067661
163124,327176064464020815982525630986704886918
163125,129401199247003179945608242567044127400
163126,243841073074603515889830713468711505346
163127,262761209534196794616512814119106827118
163128,98988372002892288934970425073934335470
163129,93621554154731556944702172394319366181
163130,42739428837317982041061156481477118665
163131,38534884948822193029784871683936524487
163132,20231506549498610787561345573159543169
163133,307171589529061681552392629322741815009
163134,221958980980564352408523419526253178850
163135,9042027926647039426028475721211968680
163136,83021274435216612531332783774455898735
163137,231973297779523736828895608752601737174
163138,294123047313758581685637495510424185547
163139,16164451880635462902991174550985619732
163140,276484388103534476863150163137026441501
163141,240171536302220441590878322323527860934
163142,144375484323436369374634103670746252449
163143,212552603385571303596062203534040196523
163144,79413019246132202057896478169316387915
163145,89576221371208404417332633063035888322
163146,296833720409854471996814289854004393041
163147,18987558327514228932960091099331641225
163148,275826189112528790251346766455121125485
163149,225612804842667101914709788021606600038
163150,199329491578410700986577860974943488623
163151,287743551308069928932672508652868153767
163152,279326178293538339584063519018425025862
163153,20818174847979729222310865239296253285
163154,239954622891389222048419168830724392304
163155,300015789924327444025926569124254858186
163156,259703685555687295683311272150965734783
163157,35558322700298842863298566556179443168
163158,28158193805511055505262845653107720208
163159,295636617208389652727795383564757487412
163160,17758285562587396155142430377962653430
163161,98471214617024140081548429469055609986
163162,246362676967112151775051070114229124343
163163,7305183567522833728487739433245073547
163164,109750008573353969973397594586636524017
163165,107934136623672143261053482119139077151
163166,224393367440213775558374679386710021310
163167,209037389014523067724346810475324335437
163168,235897782108347165532041116671612867056
163169,335416145326495812856705717357140701684
163170,130934461407364165168863649838938506630
163171,269075128014854290053204223016087136970
163172,177834834430176869368265881811093017109
163173,306589156065129817182104020594912010187
163174,114727433507370228020697238635516403652
163175,35739111267800890770166423333526775628
163176,22299479553868351388586404477848297904
163177,320206314506581726294919738089497814677
163178,148141451065571184468738218811303052154
163179,196147531367453729028447952076567964230
163180,289437181447207561675686309437982891223
163181,279711482474879800446045227058362415309
163182,204252844349645917513063216064343515097
163183,143068260125976666295154047615715444986
163184,142059981355662588657114294031630280639
163185,330637140299060257957120795285221871684
163186,217273698745949090803815533918294493670
163187,180607928813998271785357282860804815621
163188,227540162017745090793523294518040627709
163189,11802974285384234083010048659734398485
163190,184682703569545643549112562009354017943
163191,176683903796827688580173776636781221036
163192,59667677596140779554043947618608044042
163193,91782072095693055616636305694024744528
163194,21303831040300084284799882920108598670
163195,35243393668999001073560605144051435639
163196,226778792283983031141978916079585970443
163197,151789257585756638295243580864394604489
163198,193585900420216320974771645101665810037
163199,148099275281782555857860025733103983267
163200,161030252211998926688587396599216885706
163201,214756528898694348644073559382736467520
163202,236260431580144991609453980474985796422
163203,265985594959501858569348895545442401766
163204,298970391343798040701932588420851396253
163205,52754253605400624001639914475848022779
163206,252518897675434047889127038043156836873
163207,77632074843618201342812481630396072315
163208,309199366471235520144126340381062393962
163209,5105578393154777279291984634110104351
163210,153682289614509219462916093264464210493
163211,164585550306255480451911753156288519950
163212,236024709107947749306712435279222402918
163213,204270768813061032619595117676923325532
163214,3470226805637270603725262150510189477
163215,260889903375048081347256411318508340955
163216,290899103513194928883582783717618452452
163217,109578165884570839609608229925591762384
163218,15322601126393656152526088968179105327
163219,100104206446315068257437928857908741051
163220,214536248817244799933293472628933730626
163221,248063058015140387042770879604497056526
163222,57326258631564275894443629308356145874
163223,52860836223605733790559174771924357583
163224,116146140323975104069205423899887336817
163225,227863977392794204291483541850535562845
163226,136550920375729109387079646994694332329
163227,85652664958986802309045924693390474449
163228,38487791476054352239174468962764385787
163229,338384850780564510385925515609539543419
163230,261961016673427694878512027431287345229
163231,286076109795712304837983840274537919073
163232,133150941376154269159642217856058804357
163233,64362894113057397091876322457271417430
163234,130638516655684567963702597352917442192
163235,181364087909200313649873803232399550906
163236,156220281405910749683374048325490239721
163237,120639670128446011820000351329495329828
163238,193090400794870512757587572860197356090
163239,183759967856170716413667534348007858670
163240,135640350912550469447960660899767519178
163241,277367299289552901415279990359006926258
163242,337938999984525924695368546204230598442
163243,167181735467606055933075329412557593232
163244,99551379140214278324679909943599407213
163245,225994365304088852004287033326884341943
163246,233837813515119386711392620861216398514
163247,127783640174805477859473386529444522437
163248,24648902760468905713229719905263095308
163249,287318112658530332239023551247814257664
163250,100566656246221212816861597124777405581
163251,29522875043697698635704287270293057288
163252,157446316164479315471014359102431157983
163253,245138065161707403476592423280399461464
163254,66401009890126032852786138479493809072
163255,248913210678188763302828044785448433236
163256,73970110754579433024397039725333768550
163257,321954962151241152000528608980019950557
163258,203321482996246708710116572810188634785
163259,104271380355459466398334951663779256820
163260,141664359926578274612924208081238948001
163261,285825441819958202895391232511237504932
163262,104209539761475774186581787423184995436
163263,248132132867688477068254957819988602959
163264,193027930138957211636320356208104668470
163265,38692397351995238266813472714088496643
163266,293235674454844146254546276236587827395
163267,257916810117042775440435302476300753049
163268,229322916995300196910073134378829531648
163269,144996353188868233192609068596190565288
163270,15382944174284147313889660902978243483
163271,256770432507821429125161686218722614894
163272,86529926456318815248207633470190142031
163273,74677420667558389555036093701984048666
163274,109046986494080311845001554179185610296
163275,327963602501168992096741618659051440089
163276,272924947808784999543267816699208339419
163277,182331088376183940166847377907960346413
163278,101072285051166532365668967280064683221
163279,124767315533008562000935843910669817264
163280,298064676838735493502903488058698040488
163281,233165762772332961363710006041265512933
163282,287957656514029761553763570702387220591
163283,122519396525527598068570271348540460861
163284,50532578741736552032247976707526436632
163285,109329671137703863078667766186708600968
163286,173358616064318587728806388324669287416
163287,27232873771903166068104117587396555434
163288,175893590105953659512616993106714884014
163289,150093590946256056520302721993188392091
163290,165301005487150277723932076965459546051
163291,245298908179290601647123287765677867374
163292,18945281565842447081780713238613722632
163293,137530887639802092944568703150417231314
163294,166588809657573933406385491559555405514
163295,227520889276114572909979120123752442904
163296,146991010141940977842627132567068641117
163297,83570680483569141015051339531896586561
163298,279492508528720472405290311281858317728
163299,142402152390719818044628447728211605645
163300,255787248659025306133844833960307749599
163301,123883333734907013936473783229954662655
163302,215589690688238134441626755101939647053
163303,148857461865940868823789063209681747843
163304,194837483789453216430175689255666447495
163305,184288039222053907847781503656851483352
163306,305419644326771128340975340384826690518
163307,282765041674928403334581700701293509562
163308,277600665559739168426760278596979231068
163309,229719660025571785387591909744016543515
163310,323076759688150684676741256574689921323
163311,98147494229779090424275969725009530863
163312,291568430023197944130268599454232623765
163313,326974608656303322581200074973946505299
163314,280373570007918565447808104014115089957
163315,82367837335568821175708728464683817990
163316,49156856342040274069966910140291298428
163317,32417404526777178176625518888856838256
163318,83733557039969242041100434494692296428
163319,63881828936164433534350868885441843371
163320,124402357444106635901834622671723500101
163321,276018615328206376523167008593501594479
163322,177868039931360762594675336255599590434
163323,113249578249089469444817509855694419525
163324,154907495485342947349907926475504353726
163325,94491513093661258121672463064687045564
163326,330950563005620875651112681598660988568
163327,188963214479253467737114970181261447841
163328,131839724900960256244907706382645976142
163329,73346885807333558040242577283410266831
163330,312807860421408021487791992148633633033
163331,285407715664383921616445712498202609132
163332,38390696860374163212926573687394468908
163333,197273921420263825951093207629383140633
163334,46494592474133069517244635208160614917
163335,143668877605037266410285113630275185627
163336,86801689644067860226183570970374904393
163337,77379639941558787676927959954496838900
163338,318004680109475034734783574231959429852
163339,30557187059459724489566077254021580840
163340,237221122877841609340691289674663739565
163341,277576637411380016372625294765043621403
163342,74417865328845549521995038772008979138
163343,51292835976945535817925239341301639676
163344,167375555890656960393075564858721601044
163345,39104076773670078650155209751252019048
163346,159151573073950353572280115683291945730
163347,81846770047490423907862431662060802774
163348,102231044659782942518911190750749518270
163349,252970098725008278300106966327709472422
163350,322431604549930836301955765640915661141
163351,24292659712552953856067840125641752877
163352,214502199937193490021016813400688006745
163353,233762646000158446718097863704206089973
163354,196078760962568464215914387210249507660
163355,182842038340317955858370788757770252445
163356,311666293409583511424317718645870405691
163357,112952874057398912208771760538203414427
163358,91638991261834410623874340493849773143
163359,209644725299190786719245725768631781854
163360,46351860562783260637443149817670655159
163361,135432783067293375827323701089986716439
163362,275809840708111633587723343662269506620
163363,42000216963780326130482081573197330596
163364,215624039278545344831039852887908761320
163365,73496622909571530472128895130549285378
163366,72718464687159806012555785678962392941
163367,23336911701334166995329437677833321075
163368,24454860567166405520293998539439500506
163369,320708664961531068721517410815539033380
163370,298604229412570018576704399839845465157
163371,315613950485639161375559882641458343573
163372,178917161520184881835711280426795474161
163373,315528668256259158622819691524704833255
163374,55441403826743345692448283318917301138
163375,311073417343425066062520306806802263442
163376,327089036705635996111129584016344418332
163377,115761784752026365499443764530894315143
163378,221913279565907735401480281104216243714
163379,206590281139467065549931685483175521572
163380,77240072894082820771476909348718795764
163381,144617415099137738026517313661174375461
163382,172808529714320705268512611443483737238
163383,3112443893973633585914809855312075236
163384,140202390320041386753606327213295400755
163385,88231676869956058902397280521906509128
163386,204804325589673956149224621672066706026
163387,79427697181214988201579395209701449034
163388,230021890778877464914430034563720498732
163389,143137082152182630289357643393197643116
163390,58231850421214908594192420178411857161
163391,299741686819477525963586615925952803944
163392,335315118711041125863564594299702383881
163393,278773391003226555854787440211096834169
163394,237345686436033756212514659490110904861
163395,56432695025274925488245605117711109535
163396,225023579820761351490439076185646029548
163397,79427246490923514067963205440338659065
163398,311051240617467093066290590988893827263
163399,110278709175368147695497894537360194608
163400,107785148634543921750174570251931742373
163401,153784351645845060340650370922894532956
163402,49104683916266979045581411090662017257
163403,185781543155088427950669580157197714821
163404,4507746513552108626094743584493720765
163405,12841944936105916787561918374427345409
163406,219146948458362987742677929570757609404
163407,219045981842107572870101294238277421778
163408,235873059532721986549039260511961438441
163409,130336858491379979261467642520604983319
163410,207906990914840904817210270534713829430
163411,86132682289168987571192733721344624735
163412,162175952567871856203464115757713350033
163413,318012426844556934348585272368077315207
163414,289714297351738359229065562144964974032
163415,85199264577660908496919741376905439002
163416,279155214038755415087111831470192040538
163417,225191008966138480393075160845178450373
163418,262204179433524030598002098558200884384
163419,74025198748168632455271100587137839762
163420,251778994013583630243082062646884782778
163421,117388585165152718685689530875943423173
163422,158863507235117943228821973493560321553
163423,153013006288933500273064769413984920943
163424,165841516072654204705450731839944568227
163425,164172202269732373723870975775073584038
163426,233199518513752354111711921155021716173
163427,219793049899163238479345235700907541149
163428,335091866120925087449846907379978700710
163429,124329974551225242909029048461299792605
163430,11239863173460532421234904893128201148
163431,263178234502825112971075967198615505216
163432,182152995654062028496038652005883293515
163433,277153756087978887261694430270962431746
163434,127560386257363424277345511105116163941
163435,105627461649984547749469264316655071676
163436,170678521861294387088621348131971787903
163437,83892613431353955088720227603903472557
163438,115137735092704042370651862492534748365
163439,18562330691538444638015812745932174398
163440,151156871549600021982525918083074125452
163441,29332853004643277476869849262266513355
163442,160786344953688884392681460342719950328
163443,157504456022756678828316556209050910682
163444,217513636314218297074000131432901605714
163445,46033437990619901698621633496387377930
163446,245506154405698183809470478088516960017
163447,328120222030329078444604192695192746722
163448,317742160699529684134602300864671427135
163449,57434204507724777241437823574790547837
163450,262767373912292691882187020244482840237
163451,118595350447517379212741602089070459455
163452,110781283035316184627808566728809311789
163453,7776746182754267946301678570291302638
163454,83995376697604749300508207904299390959
163455,162302807656990557849717671376116275076
163456,168206271764300807989486473094999495686
163457,173824470526993439352882403276168753651
163458,313425963856163659276101521616842878811
163459,184180189983012992991648820328421495480
163460,212847651712545050660420883925623516554
163461,140922990981831065183259225396929887986
163462,337936809209156780851180627284019826496
163463,106240573348462778502264264485818980620
163464,118471123985202467009079398034185452495
163465,151709982758409488569673765802863079756
163466,93547058833891484384386820180743965929
163467,121215372355407388074044754117528537526
163468,253658970109814124620314472697622626608
163469,52816767983286840354945815546229595334
163470,288612305878401208671809102350167646523
163471,203039916343643768165348257990228429346
163472,118681907272296440142114739853129989381
163473,43150569969015730764888825024452646599
163474,308486221635484714481892339301181159290
163475,277722656380580905949459155894132580309
163476,48076089240938056299491049673929411085
163477,222530910723753266010795879215348177024
163478,322926993816752258079704060520853572208
163479,227081609468336879066279981468598068254
163480,133762168146796409772751342383328057869
163481,54053940052953908536576913629350966752
163482,299199900708696940299823393803373640358
163483,274600232459099393635752523881252231230
163484,15150398195245831476752863555130838622
163485,276903663928621025506136820908955379488
163486,14934780426184031827764538327402181273
163487,250450344875100975005397361599570787889
163488,183017405588994371339237148921533791706
163489,314485218935905249352937152022884333699
163490,230802077078599124893396473499087215028
163491,187698290408026326614031779023250585974
163492,199859484630978640175835179917544685711
163493,131981286935129365139504313798535203614
163494,125512372993908793605140142852652058805
163495,250733901842547434694931575670727263700
163496,22738041897610647814735674997924542771
163497,24833393776287145544631421399159840676
163498,163470905725100499310553561366093763983
163499,190586063049681297531448898341085147076
163500,59296240436749172767502731755996592292
163501,1122518946984775576935727460314299359
163502,182774449421734316045307373311714243118
163503,52637594975200500735286263220783921792
163504,8723529122971094778107143574006204242
163505,152781742306973483270204201082559979186
163506,150644573600519404098663115245100564147
163507,240551816071664083725148191225404165630
163508,266900467446586262958004567053068108646
163509,253988740482715657764089433135519596305
163510,138029276976438352302545569857930572933
163511,200379492977239646739730814668679840592
163512,42350820217450146645656780086881370917
163513,77731705802701663190577406504386871727
163514,203066051461425704551795705182672167183
163515,135654731914611271692407483871174096753
163516,326653790089848892680449344564948240203
163517,286682770240417037520041718824064636345
163518,165234341881688874947161737720187150554
163519,192464283676389451436885245803467996874
163520,197639315729964442205788480711415870827
163521,130192174498843928439543996184203008167
163522,216263193965239085651821614548308446871
163523,148933226628327294606774714840429039765
163524,259197033855396254395108953120160190158
163525,126038320953200425777367094655781671041
163526,282742225423798415214518474849660271399
163527,232911792983520095237638099559492054179
163528,50031131630306581618321471837533059740
163529,255297055196131125839918337557679171699
163530,226577044067704152708652547886833399988
163531,261492079547921043128216497641847892736
163532,142984284246900552305522458136095308792
163533,161293920564737402351483199170736254316
163534,55256410851320216052667382907159385618
163535,107623624013306932160660707003502791098
163536,1778851264601664301501725414734590895
163537,71321355157351925951064806982755310735
163538,53319003245520469511482848923558656232
163539,89774758869472816012780801157335047535
